rank,uid,username,type
1,427650007,做一个周星星,提督
2,1144070663,你也是路边一条,提督
3,1967733017,撅撅suki,提督
4,160059904,一梦honey,提督
5,208022014,刀口力人臣,提督
6,3546657144703127,小皮牙几,提督
7,9132259,两仪x鲜花,舰长
8,6212286,残弹発了,舰长
9,15042777,失眠小狗Suki,舰长
10,762050,沈眠舟,舰长
11,9970815,-古原-,舰长
12,52935049,若夕倾城,舰长
13,476888066,蓝色牢狼饱饱の王也,舰长
14,173011477,安卓逻辑安卓人,舰长
15,439249128,糯糯_Neko,舰长
16,2128396904,故人倾梦Suki,舰长
17,483136585,蓝莓小猫依赖症,舰长
18,355281320,收礼suki,舰长
19,330374082,晨晨Suki,舰长
20,1612973992,白篠篠,舰长
21,49789973,Mikanikos,舰长
22,12227881,冰蓝绪心,舰长
23,3546629982391157,yuewuliu,舰长
24,11933095,靑鋆子,舰长
25,188899065,浅辰清风Suki,舰长
26,381529031,秋墨绫,舰长
27,368345077,詞邛,舰长
28,322232173,DD_Suki,舰长
29,350971650,-14XIV-,舰长
30,475725879,我看你长得像娃娃菜,舰长
31,30376551,飞羽心海suki,舰长
32,2147232287,东风盛时燃起,舰长
33,399942744,百摆晓,舰长
34,182529,忍不住的阿北,舰长
35,2824262,八瓣儿Channel,舰长
36,396906793,青辰_刃星Root,舰长
37,18171692,神明不语,舰长
38,1935810245,木槿Sally,舰长
39,76782019,-kaller-,舰长
40,3493277313534134,树礼Suki,舰长
41,309880383,向日葵大魔王,舰长
42,163674276,虚烨SnowOwl,舰长
43,3494351434943109,皓天斯威特,舰长
44,1210755601,树礼すき,舰长
45,6137110,心静淼落,舰长
46,351528441,皮牙几,舰长
47,367295640,水晶胡萝卜丶,舰长
48,388173461,名叫阿茶,舰长
49,446957357,战术人形AK-74MSuki,舰长
50,539110,是芜狛哒,舰长
51,41027012,zhilizhiwai,舰长
52,5091576,噗通的抹阳,舰长
53,20461602,三玖琳Rin,舰长
54,24979628,Chromium__,舰长
55,325838129,以黛为理の理退,舰长
56,39666243,御坂ヽ20001,舰长
57,5080770,浮樱拾梦,舰长
58,29070354,魔法少女普朗克-,舰长
59,157807163,洛玖遥_Rokua,舰长
60,457319512,星空唔想训觉_Gin,舰长
61,3546736790342345,一双意翼,舰长
62,459451,独步天下老花间,舰长
63,261365601,九霄肆霄肆,舰长
64,8657762,金Au银Ag,舰长
65,23792841,凌空zering,舰长
66,42838547,下腹抽抽,舰长
67,1041614547,落雨染樱,舰长
68,3546601339488588,SankeSuki,舰长
69,9958529,无界_bracket,舰长
70,290824863,爨癴麣讟纞鬱驪靏,舰长
71,1670167597,不眠居士,舰长
72,349495707,JOseph-JOestar_,舰长
73,15121216,点燃小狗Suki,舰长
74,37206381,流连幻夜,舰长
75,454833269,岚离_IX,舰长
76,598695062,果子太酸,舰长
77,60022567,账号已注销,舰长
78,12364173,十六夜H咲夜,舰长
79,177786,WTFHeroman,舰长
80,1795092226,三心二意的仙女,舰长
81,528746345,k4ksaw,舰长
82,409778757,云愈深,舰长
83,217898339,八仙丶包子,舰长
84,484417116,即得琼浆何须情爱,舰长
85,1323825404,parrotsyh,舰长
86,438747881,泠音Eileen,舰长
87,7550328,显像管的精灵,舰长
88,311778604,黄昏之风日,舰长
89,7181772,Walker·Young,舰长
90,1307086812,吉米就是吉米呦,舰长
91,546611302,真末不算好名字,舰长
92,1496907120,安斯Ensy,舰长
93,3461571198060856,葛饰北斎,舰长
94,3546911785093506,局外常量,舰长
95,573070,斯月维夏,舰长
96,361774316,贞德小姐大胜利,舰长
97,1445613405,哇啦哇哇哇哇啦哇哇哇,舰长
98,7054831,天空的信仰,舰长
99,105043,超电磁の葛炮,舰长
100,33575725,nbbnbbnbbnbb,舰长
101,352794960,W1soul,舰长
102,87164020,葬仪家的银河鸽鸽,舰长
103,668863154,-一世樱名-,舰长
104,180582,艾奥里亚,舰长
105,353148958,风筱兮月,舰长
106,21496782,cn1349chen,舰长
107,397428291,米饭配什么好,舰长
108,18260249,奈闪OvO,舰长
109,300611955,蟹蟹蟹蟹蟹一顿五碗饭,舰长
110,661527739,乐乐小狼,舰长
111,3546947080161833,午安Suki,舰长
112,28647475,Urobolus_0,舰长
113,11480897,冰蓝之翼,舰长
114,38660164,冻恼鲸,舰长
115,3546664474249446,醉墨题枫犹念雪,舰长
116,3546770866965327,k4ksee,舰长
117,3690990114179424,粟粟妮亚,舰长
118,3546802936613706,芙蕾德莉卡_,舰长
