rank,uid,username,type
1,427650007,做一个周星星,提督
2,1967733017,撅撅suki,提督
3,160059904,一梦honey,提督
4,9132259,两仪x鲜花,舰长
5,6212286,AA花开馥桂,舰长
6,15042777,失眠小狗Suki,舰长
7,9970815,-古原-,舰长
8,1144070663,你也是路边一条,舰长
9,52935049,若夕倾城,舰长
10,173011477,我是旮旯game高手,舰长
11,476888066,蓝色牢狼饱饱の王也,舰长
12,439249128,糯糯_Neko,舰长
13,2128396904,故人倾梦Suki,舰长
14,483136585,蓝莓小猫依赖症,舰长
15,1612973992,白篠篠,舰长
16,330374082,晨晨Suki,舰长
17,49789973,Mikanikos,舰长
18,1826474,黄油君有中二病,舰长
19,12227881,冰蓝绪心,舰长
20,381529031,秋墨绫,舰长
21,188899065,浅辰清风Suki,舰长
22,475725879,我看你长得像娃娃菜,舰长
23,11933095,靑鋆子,舰长
24,3546629982391157,yuewuliu,舰长
25,4121483,大头以切割梨梨娅,舰长
26,322232173,DD_Suki,舰长
27,350971650,-14XIV-,舰长
28,30376551,飞羽心海suki,舰长
29,499033338,萤火虫KORI,舰长
30,399942744,百摆晓,舰长
31,208022014,刀口力人臣,舰长
32,1935810245,木槿Sally,舰长
33,18171692,神明不语,舰长
34,2824262,八瓣儿Channel,舰长
35,396906793,青辰_刃星Root,舰长
36,76782019,-kaller-,舰长
37,3493277313534134,树礼Suki,舰长
38,351528441,皮牙几,舰长
39,41027012,zhilizhiwai,舰长
40,139238131,茶会的贝斯,舰长
41,6137110,心静淼落,舰长
42,367295640,水晶胡萝卜丶,舰长
43,20461602,三玖琳Rin,舰长
44,3546911785093506,局外常量,舰长
45,39666243,御坂ヽ20001,舰长
46,3546736790342345,一双意翼,舰长
47,261365601,九霄肆霄肆,舰长
48,8657762,金Au银Ag,舰长
49,349495707,JOseph-JOestar_,舰长
50,350347455,沐雨非离,舰长
51,1041614547,落雨染樱,舰长
52,502835635,森陌mo,舰长
53,409778757,云愈深,舰长
54,3546642596760195,__passer_,舰长
55,341129086,一无是处的白纸片,舰长
56,598695062,果子太酸,舰长
57,12364173,十六夜H咲夜,舰长
58,21460126,丰丰N_N,舰长
59,300611955,蟹蟹蟹蟹蟹一顿五碗饭,舰长
60,352794960,Whsoul,舰长
61,1307086812,吉米就是吉米呦,舰长
62,69725896,myascc,舰长
63,28647475,Urobolus_0,舰长
