rank,uid,username,type
1,6212286,残弹一一一发,提督
2,2762720,谐角天星,提督
3,1263426985,-代号M-,提督
4,9970815,小海梓稍迟躺,提督
5,15042777,失眠小狗Suki,提督
6,49789973,Mikanikos,提督
7,21569680,是九十哟,提督
8,9132259,両義Suki,舰长
9,273906305,绿缕铝驴,舰长
10,476888066,王也道长亿贫如洗suki,舰长
11,29619071,花间音Huahaiye,舰长
12,171018323,撩见星空,舰长
13,25395080,这里是咸鱼王,舰长
14,26158702,小猫蛋卷Official,舰长
15,6982193,依旧被命运裹挟,舰长
16,399566922,细腻牛suki,舰长
17,433417622,玻璃冠Suki,舰长
18,2128396904,圥忈-故梦suki,舰长
19,2147232287,东风盛时燃起,舰长
20,554376734,闲雲づ,舰长
21,73840919,心情超好心态超棒,舰长
22,330374082,翊晨Suki,舰长
23,18769503,世人皆知桃夭,舰长
24,1408033,桃井dd人,舰长
25,1051397284,-杜衡,舰长
26,12227881,冰蓝绪心,舰长
27,1408055691,Onisama不想熬夜,舰长
28,11881867,半曲恋枫雪,舰长
29,697737710,蝶蝶Hikari,舰长
30,350971650,-石思Ameki-,舰长
31,30262687,贝格耶喽,舰长
32,309880383,向日葵大魔王,舰长
33,9029105,青灯火月,舰长
34,5147381,从小就暗恋小狼的cc,舰长
35,156985056,如梦亭阁suki,舰长
36,18171692,神明不语,舰长
37,3563525,東山小鳥,舰长
38,396906793,青辰_刃星Root,舰长
39,163674276,虚烨SnowOwl,舰长
40,152391326,木槿Suki,舰长
41,40191264,鉴观,舰长
42,1686348,神出鬼没的天小劫,舰长
43,30376551,飞羽心海suki,舰长
44,301906464,咖喱猴kiki,舰长
45,139238131,茶会的贝斯,舰长
46,313692286,今天还是优雅的马枪佬,舰长
47,1310738499,星辰之上vivo50,舰长
48,188899065,浅辰清风Suki,舰长
49,57224112,谢冬瓜,舰长
50,39868730,椰纸coco,舰长
51,368345077,詞邛,舰长
52,399942744,百摆晓,舰长
53,17628067,恰饭Suki丶,舰长
54,53006587,南笙浅梦墨离,舰长
55,322232173,DD_Suki,舰长
56,15806523,马星瞳老师,舰长
57,382752981,圆焰赛高-,舰长
58,69408425,小丑70,舰长
59,446123359,梦幻之星GTY,舰长
60,5599585,慵懒的柒然,舰长
61,539110,是芜狛哒,舰长
62,35468260,想吃冰激凌c,舰长
63,271887040,Hooxi_Official,舰长
64,478458678,是敏的龙崽子,舰长
65,6137110,红温Suki,舰长
66,388173461,名叫阿茶,舰长
67,27227521,Hui_Geng,舰长
68,436193300,乆刕,舰长
69,678216557,鸢suki,舰长
70,431241978,疏影TFA,舰长
71,29959064,月由心,舰长
72,8180280,可口苦乐,舰长
73,1445359,邪恶双子-璃拉,舰长
74,291912423,Triple晶,舰长
75,310090052,果味苏打ソーダ,舰长
76,494116765,净眸Suki,舰长
77,298134792,崩坏的栗子_108番,舰长
78,16272474,千羽零音suki,舰长
79,668004283,网友小久502,舰长
80,320262697,那一夜她未满十八,舰长
81,7719664,月亮月亮十三十三,舰长
82,1967733017,撅撅suki,舰长
83,12734361,星辰Hikari,舰长
84,37195810,军师喜欢吃西瓜,舰长
85,428353346,一叶知秋是只鸡,舰长
86,4329086,落叶秋之殇,舰长
87,42838547,下腹抽抽,舰长
88,32386,Nero·Augustus,舰长
89,94861938,mugimugi酱,舰长
90,182082321,司空星辰,舰长
91,1026346420,木wu瓜-,舰长
92,499033338,独角兽的孤独角suki,舰长
93,3493076087606214,洛德薇安Ludivine,舰长
94,325838129,哥自理退,舰长
95,402444314,槐序若辰,舰长
96,34954672,第五帝国咸鱼王子,舰长
97,478590411,喜欢黑听的anti头子,舰长
98,194493749,Richard-Kiriko,舰长
99,3546601339488588,SankeSuki,舰长
100,1905329203,钟离煜雪,舰长
101,496916630,贫穷贵公子-,舰长
102,1210755601,树礼小脚香香,舰长
103,1622627830,风和石头和树,舰长
104,391728488,孤股骨姑顾古鼓谷雇鸪,舰长
105,1219536399,棃䔧,舰长
106,2645708,暗之音魂,舰长
107,326507020,KxMTK,舰长
108,24726300,沭洆,舰长
109,457041710,小皮不浪,舰长
110,29070354,魔法少女普朗克-,舰长
111,273163633,伊恩_Eing,舰长
112,52501820,白色旋风二世,舰长
113,1964331781,梦梦不是贤者,舰长
114,185910026,烟花hanab,舰长
115,24979628,Chromium_suki,舰长
116,616079,代号T,舰长
117,196244029,ByeMori,舰长
118,30290750,猫不爱吃鱼_oo,舰长
119,43188876,幻想哥布林Suki,舰长
120,43916419,月下卒,舰长
121,17325337,在月亮上漫步的黑猫,舰长
122,404156,二骚,舰长
123,3546569288714792,果宝Official,舰长
124,2145585,瓦伦斯坦,舰长
125,397177931,慕雪溺于星海,舰长
