rank,uid,username,type
1,3546379116874663,硅锂碳,总督
2,762050,树礼Suki的土狗,提督
3,21569680,嚣张九宝Suki,提督
4,3546754117011643,J830,提督
5,9132259,兩義鮮花Suki,舰长
6,6212286,天选仙人挠我头,舰长
7,1263426985,-代号M-,舰长
8,2762720,谐角天星,舰长
9,15042777,失眠小狗Suki,舰长
10,273906305,绿缕铝驴,舰长
11,476888066,树礼的狗王也,舰长
12,29619071,花间音Huahaiye,舰长
13,171018323,撩见星空,舰长
14,355281320,令人great,舰长
15,26158702,阿拉斯托Alastor_,舰长
16,12143945,歌莉娅XD,舰长
17,49789973,Mikanikos,舰长
18,82361400,紫陽花-の葉,舰长
19,2128396904,圥忈-故人倾梦suki,舰长
20,399566922,细腻牛suki,舰长
21,12227881,冰蓝绪心,舰长
22,330374082,晨晨Suki,舰长
23,35468260,想吃冰激凌c,舰长
24,2147232287,东风盛时燃起,舰长
25,433417622,玻璃冠Suki,舰长
26,669556493,葡萄果糖sky,舰长
27,73840919,心情超好心态超棒,舰长
28,18769503,世人皆知桃夭,舰长
29,350971650,-14Ameki-,舰长
30,1408055691,Onisama不想熬夜,舰长
31,188899065,浅辰清风Suki,舰长
32,368345077,冰绒の詞邛,舰长
33,18171692,神明不语,舰长
34,396906793,青辰_刃星Root,舰长
35,152391326,木槿Suki,舰长
36,17628067,恰饭Suki丶,舰长
37,1826474,黄油君有中二病,舰长
38,30376551,飞羽心海suki,舰长
39,3563525,東山小鳥,舰长
40,356925549,乌兹想玩迅猛龙,舰长
41,301906464,咖喱猴kiki,舰长
42,313692286,今天还是优雅的马枪佬,舰长
43,335695075,い鲸落ぅ,舰长
44,322232173,DD_Suki,舰长
45,668004283,可洛Cro的小男友,舰长
46,446123359,梦幻之星GTY,舰长
47,1210755601,只是刚好顺路而已,舰长
48,397177931,慕雪听风Suki,舰长
49,678216557,鸢suki,舰长
50,388173461,名叫阿茶,舰长
51,11633408,两块奥利奥,舰长
52,5091576,噗通的抹阳,舰长
53,436193300,乆刕,舰长
54,3546650333154214,-Sayoko的赛博墓碑-,舰长
55,428353346,一叶知秋是只鸡,舰长
56,9451267,小邪的忧伤,舰长
57,496916630,贫穷贵公子-,舰长
58,76782019,-kaller-,舰长
59,4329086,落叶秋之殇,舰长
60,494116765,净眸Suki,舰长
61,543130671,waitingx8888,舰长
62,439042720,二十七是二十七,舰长
63,80371136,罂魅,舰长
64,52935049,若夕倾城,舰长
65,6701862,末日警探Luv_sic,舰长
66,1456648719,星尘星之语,舰长
67,1923118510,是晚風吶,舰长
68,86105475,是我闲人君いえ,舰长
69,10023362,蓝鹏又,舰长
70,325787946,UU-小铃兰Suki,舰长
71,19848741,hopeafer,舰长
72,287050645,麖霨x,舰长
73,9920903,教主ISAAC,舰长
74,13174226,Lzayoiss,舰长
75,23623583,幽默的废物点心,舰长
76,3493277313534134,树礼Suki,舰长
77,139981245,桃子委员会会长,舰长
78,163676456,还在sleep的Sleeper,舰长
79,446957357,战术人形AK_74M,舰长
80,617577940,1219-天谴之人,舰长
81,3546582995700580,魔人寿司,舰长
82,275015718,Kuwaxi,舰长
83,44735098,万能的唯米亲,舰长
84,3537113567988072,君莫笑Suki,舰长
85,3537106886461647,南山Dayb,舰长
86,23318019,nine_zhen,舰长
87,13357751,你笑我亦然,舰长
