rank,uid,username,type
1,11933095,靑鋆子,提督
2,3546629982391157,yuewuliu,提督
3,9132259,两仪x鲜花,舰长
4,6212286,无糖全麦跑快快ovO,舰长
5,1263426985,-代号M-,舰长
6,3546379116874663,硅锂碳,舰长
7,15042777,失眠小狗Suki,舰长
8,21569680,嚣张九宝Suki,舰长
9,9970815,-古原-,舰长
10,355281320,芝士小狼重度依赖,舰长
11,2128396904,孤独的圥忈Suki,舰长
12,49789973,Mikanikos,舰长
13,427650007,做一个周星星,舰长
14,1826474,黄油君有中二病,舰长
15,330374082,晨晨Suki,舰长
16,3546754117011643,J830,舰长
17,52935049,若夕倾城,舰长
18,188899065,浅辰清风Suki,舰长
19,30376551,飞羽心海suki,舰长
20,350971650,-14XIV-,舰长
21,152391326,木槿忆年,舰长
22,322232173,DD_Suki,舰长
23,1612973992,白篠篠,舰长
24,11633408,两块奥利奥,舰长
25,1408055691,Onisama不想熬夜,舰长
26,397177931,慕雪听风Suki,舰长
27,399942744,百摆晓,舰长
28,313692286,今天还是优雅的马枪佬,舰长
29,5147381,从小就暗恋小茶的cc,舰长
30,3546606590757032,最强白礼攻击天照,舰长
31,402444314,玄鹤公子,舰长
32,6137110,心静淼落,舰长
33,496916630,贫穷贵公子-,舰长
34,539110,是芜狛哒,舰长
35,76782019,-kaller-,舰长
36,3494361880856991,可洛Cro_,舰长
37,436193300,乆刕,舰长
38,1967733017,撅撅suki,舰长
39,544038872,けう,舰长
40,446957357,战术人形AK-74MSuki,舰长
41,3493277313534134,树礼Suki,舰长
42,19848741,hopeafer,舰长
43,510033481,大头雪人嘤落落,舰长
44,325787946,小狼兰Suki,舰长
45,2824262,八瓣儿Channel,舰长
46,102566920,fangkkkkkkk,舰长
47,291102,鸣琴酌酒,舰长
48,475725879,我看你长得像娃娃菜,舰长
49,3546682648168732,三一六_,舰长
50,3494351434943109,皓天Sweet,舰长
51,5080770,浮樱拾梦,舰长
52,1144070663,你也是路边一条,舰长
53,9902785,X轩万,舰长
54,3546736790342345,十三月只想唱歌,舰长
55,359193228,Cristaux,舰长
56,3494370166704742,玉京子Kyouko,舰长
57,372726414,cheong962,舰长
58,596521475,皮斯克塔塔开,舰长
59,9356968,李马马,舰长
60,18268124,法师拾柒,舰长
61,232048703,雨寒今天也要努力练琴,舰长
62,1659940842,沉底的河里人,舰长
63,453395454,青蛙型锂电池机器人001,舰长
64,674861160,新能源飞轮,舰长
65,10129656,纸风车⑤,舰长
66,1102356904,fengyeの小号,舰长
67,336642076,PoohBさん,舰长
68,28817610,ひょう酱,舰长
69,457319512,星空唔想训觉_Gin,舰长
70,1456628,爱丽丝の玛格特罗依德,舰长
71,3493118104045766,肃如秋,舰长
72,491432,惡靈降世,舰长
73,3546678730689059,呼呼呼Astl,舰长
74,50839399,RandyRhoadss,舰长
75,355820646,雾深的宠物狗,舰长
76,3546725165828106,Jean_Rousseau,舰长
77,2073886917,张鱼limit丸子,舰长
78,389684880,yy青文,舰长
79,419263510,绘梨衣会很乖-86冠,舰长
80,1783613,是清辉鸭,舰长
81,1776469199,mid姐,舰长
82,16105319,雪国朱砂白月光,舰长
83,127197,离木目,舰长
